Filename,ElementID,ElementType,id,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
IfcSlab11.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHCeT',#2,'M_Pile-Steel Pipe:400mm Diameter:142931',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'142931',.FLOOR.)>",01U2Ox69TF78CjGAzXHCeT,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:142931,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,142931,FLOOR
IfcSlab110.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHARl',#2,'M_Pile-Steel Pipe:400mm Diameter:148129',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148129',.FLOOR.)>",01U2Ox69TF78CjGAzXHARl,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148129,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148129,FLOOR
IfcSlab111.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHARi',#2,'M_Pile-Steel Pipe:400mm Diameter:148130',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148130',.FLOOR.)>",01U2Ox69TF78CjGAzXHARi,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148130,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148130,FLOOR
IfcSlab112.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQ0',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148174',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148174',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQ0,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148174,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148174,FLOOR
IfcSlab113.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQU',#2,'M_Pile-Steel Pipe:400mm Diameter:148176',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148176',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQU,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148176,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148176,FLOOR
IfcSlab114.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQV',#2,'M_Pile-Steel Pipe:400mm Diameter:148177',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148177',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQV,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148177,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148177,FLOOR
IfcSlab115.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQr',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148219',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148219',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQr,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148219,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148219,FLOOR
IfcSlab116.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQp',#2,'M_Pile-Steel Pipe:400mm Diameter:148221',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148221',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQp,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148221,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148221,FLOOR
IfcSlab117.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAQm',#2,'M_Pile-Steel Pipe:400mm Diameter:148222',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148222',.FLOOR.)>",01U2Ox69TF78CjGAzXHAQm,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148222,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148222,FLOOR
IfcSlab118.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHATY',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148268',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148268',.FLOOR.)>",01U2Ox69TF78CjGAzXHATY,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148268,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148268,FLOOR
IfcSlab119.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHATW',#2,'M_Pile-Steel Pipe:400mm Diameter:148270',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148270',.FLOOR.)>",01U2Ox69TF78CjGAzXHATW,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148270,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148270,FLOOR
IfcSlab12.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHCeQ',#2,'M_Pile-Steel Pipe:400mm Diameter:142932',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'142932',.FLOOR.)>",01U2Ox69TF78CjGAzXHCeQ,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:142932,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,142932,FLOOR
IfcSlab120.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHATX',#2,'M_Pile-Steel Pipe:400mm Diameter:148271',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148271',.FLOOR.)>",01U2Ox69TF78CjGAzXHATX,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148271,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148271,FLOOR
IfcSlab121.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHASv',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148343',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148343',.FLOOR.)>",01U2Ox69TF78CjGAzXHASv,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148343,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148343,FLOOR
IfcSlab122.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHASt',#2,'M_Pile-Steel Pipe:400mm Diameter:148345',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148345',.FLOOR.)>",01U2Ox69TF78CjGAzXHASt,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148345,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148345,FLOOR
IfcSlab123.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHASq',#2,'M_Pile-Steel Pipe:400mm Diameter:148346',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148346',.FLOOR.)>",01U2Ox69TF78CjGAzXHASq,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148346,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148346,FLOOR
IfcSlab124.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAVw',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148404',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148404',.FLOOR.)>",01U2Ox69TF78CjGAzXHAVw,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148404,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148404,FLOOR
IfcSlab125.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAVu',#2,'M_Pile-Steel Pipe:400mm Diameter:148406',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148406',.FLOOR.)>",01U2Ox69TF78CjGAzXHAVu,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148406,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148406,FLOOR
IfcSlab126.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAVv',#2,'M_Pile-Steel Pipe:400mm Diameter:148407',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148407',.FLOOR.)>",01U2Ox69TF78CjGAzXHAVv,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148407,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148407,FLOOR
IfcSlab127.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA1b',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148523',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148523',.FLOOR.)>",01U2Ox69TF78CjGAzXHA1b,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148523,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148523,FLOOR
IfcSlab128.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA1Z',#2,'M_Pile-Steel Pipe:400mm Diameter:148525',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148525',.FLOOR.)>",01U2Ox69TF78CjGAzXHA1Z,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148525,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148525,FLOOR
IfcSlab129.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA1W',#2,'M_Pile-Steel Pipe:400mm Diameter:148526',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148526',.FLOOR.)>",01U2Ox69TF78CjGAzXHA1W,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148526,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148526,FLOOR
IfcSlab13.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHCgY',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:143084',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'143084',.FLOOR.)>",01U2Ox69TF78CjGAzXHCgY,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:143084,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,143084,FLOOR
IfcSlab130.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA02',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148556',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148556',.FLOOR.)>",01U2Ox69TF78CjGAzXHA02,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148556,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148556,FLOOR
IfcSlab131.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA00',#2,'M_Pile-Steel Pipe:400mm Diameter:148558',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148558',.FLOOR.)>",01U2Ox69TF78CjGAzXHA00,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148558,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148558,FLOOR
IfcSlab132.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA01',#2,'M_Pile-Steel Pipe:400mm Diameter:148559',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148559',.FLOOR.)>",01U2Ox69TF78CjGAzXHA01,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148559,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148559,FLOOR
IfcSlab133.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA3l',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148641',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148641',.FLOOR.)>",01U2Ox69TF78CjGAzXHA3l,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148641,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148641,FLOOR
IfcSlab134.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA3j',#2,'M_Pile-Steel Pipe:400mm Diameter:148643',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148643',.FLOOR.)>",01U2Ox69TF78CjGAzXHA3j,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148643,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148643,FLOOR
IfcSlab135.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA3g',#2,'M_Pile-Steel Pipe:400mm Diameter:148644',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148644',.FLOOR.)>",01U2Ox69TF78CjGAzXHA3g,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148644,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148644,FLOOR
IfcSlab136.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA54',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148746',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148746',.FLOOR.)>",01U2Ox69TF78CjGAzXHA54,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148746,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148746,FLOOR
IfcSlab137.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA52',#2,'M_Pile-Steel Pipe:400mm Diameter:148748',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148748',.FLOOR.)>",01U2Ox69TF78CjGAzXHA52,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148748,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148748,FLOOR
IfcSlab138.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA53',#2,'M_Pile-Steel Pipe:400mm Diameter:148749',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148749',.FLOOR.)>",01U2Ox69TF78CjGAzXHA53,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148749,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148749,FLOOR
IfcSlab139.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA4L',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148827',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148827',.FLOOR.)>",01U2Ox69TF78CjGAzXHA4L,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148827,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148827,FLOOR
IfcSlab14.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHCgW',#2,'M_Pile-Steel Pipe:400mm Diameter:143086',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'143086',.FLOOR.)>",01U2Ox69TF78CjGAzXHCgW,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:143086,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,143086,FLOOR
IfcSlab140.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA4J',#2,'M_Pile-Steel Pipe:400mm Diameter:148829',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148829',.FLOOR.)>",01U2Ox69TF78CjGAzXHA4J,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148829,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148829,FLOOR
IfcSlab141.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA4G',#2,'M_Pile-Steel Pipe:400mm Diameter:148830',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148830',.FLOOR.)>",01U2Ox69TF78CjGAzXHA4G,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148830,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148830,FLOOR
IfcSlab142.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA6b',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:148971',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'148971',.FLOOR.)>",01U2Ox69TF78CjGAzXHA6b,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:148971,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,148971,FLOOR
IfcSlab143.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA6Z',#2,'M_Pile-Steel Pipe:400mm Diameter:148973',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148973',.FLOOR.)>",01U2Ox69TF78CjGAzXHA6Z,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148973,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148973,FLOOR
IfcSlab144.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHA6W',#2,'M_Pile-Steel Pipe:400mm Diameter:148974',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'148974',.FLOOR.)>",01U2Ox69TF78CjGAzXHA6W,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:148974,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,148974,FLOOR
IfcSlab145.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAAU',#2,'M_Pile Cap-2 Pile:800 x 1800 x 900mm:149200',$,'M_Pile Cap-2 Pile:800 x 1800 x 900mm',#3,#4,'149200',.FLOOR.)>",01U2Ox69TF78CjGAzXHAAU,IfcOwnerHistory,M_Pile Cap-2 Pile:800 x 1800 x 900mm:149200,,M_Pile Cap-2 Pile:800 x 1800 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,149200,FLOOR
IfcSlab146.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAAS',#2,'M_Pile-Steel Pipe:400mm Diameter:149202',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'149202',.FLOOR.)>",01U2Ox69TF78CjGAzXHAAS,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:149202,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149202,FLOOR
IfcSlab147.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAAT',#2,'M_Pile-Steel Pipe:400mm Diameter:149203',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'149203',.FLOOR.)>",01U2Ox69TF78CjGAzXHAAT,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:149203,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149203,FLOOR
IfcSlab148.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHADr',#2,'M_Pile Cap-4 Pile:2000 x 2000 x 900mm:149307',$,'M_Pile Cap-4 Pile:2000 x 2000 x 900mm',#3,#4,'149307',.FLOOR.)>",01U2Ox69TF78CjGAzXHADr,IfcOwnerHistory,M_Pile Cap-4 Pile:2000 x 2000 x 900mm:149307,,M_Pile Cap-4 Pile:2000 x 2000 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,149307,FLOOR
IfcSlab149.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHADp',#2,'M_Pile-Steel Pipe:500mm Diameter:149309',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149309',.FLOOR.)>",01U2Ox69TF78CjGAzXHADp,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149309,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149309,FLOOR
IfcSlab15.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHCgX',#2,'M_Pile-Steel Pipe:400mm Diameter:143087',$,'M_Pile-Steel Pipe:400mm Diameter',#3,#4,'143087',.FLOOR.)>",01U2Ox69TF78CjGAzXHCgX,IfcOwnerHistory,M_Pile-Steel Pipe:400mm Diameter:143087,,M_Pile-Steel Pipe:400mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,143087,FLOOR
IfcSlab150.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHADm',#2,'M_Pile-Steel Pipe:500mm Diameter:149310',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149310',.FLOOR.)>",01U2Ox69TF78CjGAzXHADm,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149310,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149310,FLOOR
IfcSlab151.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHADn',#2,'M_Pile-Steel Pipe:500mm Diameter:149311',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149311',.FLOOR.)>",01U2Ox69TF78CjGAzXHADn,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149311,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149311,FLOOR
IfcSlab152.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHACE',#2,'M_Pile-Steel Pipe:500mm Diameter:149312',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149312',.FLOOR.)>",01U2Ox69TF78CjGAzXHACE,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149312,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149312,FLOOR
IfcSlab153.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAm9',#2,'M_Pile Cap-4 Pile:2000 x 2000 x 900mm:149575',$,'M_Pile Cap-4 Pile:2000 x 2000 x 900mm',#3,#4,'149575',.FLOOR.)>",01U2Ox69TF78CjGAzXHAm9,IfcOwnerHistory,M_Pile Cap-4 Pile:2000 x 2000 x 900mm:149575,,M_Pile Cap-4 Pile:2000 x 2000 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,149575,FLOOR
IfcSlab154.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAm7',#2,'M_Pile-Steel Pipe:500mm Diameter:149577',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149577',.FLOOR.)>",01U2Ox69TF78CjGAzXHAm7,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149577,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149577,FLOOR
IfcSlab155.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAm4',#2,'M_Pile-Steel Pipe:500mm Diameter:149578',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149578',.FLOOR.)>",01U2Ox69TF78CjGAzXHAm4,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149578,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149578,FLOOR
IfcSlab156.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAm5',#2,'M_Pile-Steel Pipe:500mm Diameter:149579',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149579',.FLOOR.)>",01U2Ox69TF78CjGAzXHAm5,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149579,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149579,FLOOR
IfcSlab157.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('01U2Ox69TF78CjGAzXHAm2',#2,'M_Pile-Steel Pipe:500mm Diameter:149580',$,'M_Pile-Steel Pipe:500mm Diameter',#3,#4,'149580',.FLOOR.)>",01U2Ox69TF78CjGAzXHAm2,IfcOwnerHistory,M_Pile-Steel Pipe:500mm Diameter:149580,,M_Pile-Steel Pipe:500mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,149580,FLOOR
